2,283,"1Mak12–15"
2,284,"1Mak16;2Mak1–2"
2,285,"2Mak3–6"
2,286,"2Mak7–9"
2,287,"2Mak10–13"
2,288,"2Mak14–15;Péld1–2"
2,289,"Péld3–5"
2,290,"Péld6–9"
2,291,"Péld10–13"
2,292,"Péld14–16"
2,293,"Péld17–20"
2,294,"Péld21–24"
2,295,"Péld25–27"
2,296,"Péld28–31"
2,297,"Jób1–3"
2,298,"Jób4–7"
2,299,"Jób8–11"
2,300,"Jób12–14"
2,301,"Jób15–18"
2,302,"Jób19–22"
2,303,"Jób23–25"
2,304,"Jób26–29"
2,305,"Jób30–33"
2,306,"Jób34–36"
2,307,"Jób37–40"
2,308,"Jób41–42;Én1"
2,309,"Én2–5"
2,310,"Én6–8;Préd1"
2,311,"Préd2–4"
2,312,"Préd5–8"
2,313,"Préd9–12"
2,314,"Sir1–3"
2,315,"Sir4–7"
2,316,"Sir8–11"
2,317,"Sir12–14"
2,318,"Sir15–18"
2,319,"Sir19–21"
2,320,"Sir22–25"
2,321,"Sir26–29"
2,322,"Sir30–32"
2,323,"Sir33–36"
2,324,"Sir37–40"
2,325,"Sir41–43"
2,326,"Sir44–47"
2,327,"Sir48–51"
2,328,"Bölcs1–3"
2,329,"Bölcs4–7"
2,330,"Bölcs8–11"
2,331,"Bölcs12–14"
2,332,"Bölcs15–18"
2,333,"Bölcs19;Zsolt107–108"
2,334,"Zsolt109–112"
2,335,"Zsolt113–116"
2,336,"Zsolt117–119"
2,337,"Zsolt120–123"
2,338,"Zsolt124–127"
2,339,"Zsolt128–130"
2,340,"Zsolt131–134"
2,341,"Zsolt135–138"
2,342,"Zsolt139–141"
2,343,"Zsolt142–145"
2,344,"Zsolt146–148"
2,345,"Zsolt149–150;Mk1–2"
2,346,"Mk3–6"
2,347,"Mk7–9"
2,348,"Mk10–13"
2,349,"Mk14–16;1Pt1"
2,350,"1Pt2–4"
2,351,"1Pt5;2Pt1–3"
2,352,"Júd1;Jn1–3"
2,353,"Jn4–6"
2,354,"Jn7–10"
2,355,"Jn11–13"
2,356,"Jn14–17"
2,357,"Jn18–21"
2,358,"1Jn1–3"
2,359,"1Jn4–5;2Jn1;3Jn1"
2,360,"Jel1–4"
2,361,"Jel5–7"
2,362,"Jel8–11"
2,363,"Jel12–15"
2,364,"Jel16–18"
2,365,"Jel19–22"
3,1,"Lk1–2"
3,2,"Lk3"
3,3,"Lk4"
3,4,"Lk5"
3,5,"Lk6"
3,6,"Lk7"
3,7,"Lk8"
3,8,"Lk9"
3,9,"Lk10"
3,10,"Lk11–12"
3,11,"Lk13"
3,12,"Lk14"
3,13,"Lk15"
3,14,"Lk16"
3,15,"Lk17"
3,16,"Lk18"
3,17,"Lk19"
3,18,"Lk20–21"
3,19,"Lk22"
3,20,"Lk23"
3,21,"Lk24"
3,22,"ApCsel1"
3,23,"ApCsel2"
3,24,"ApCsel3"
3,25,"ApCsel4"
3,26,"ApCsel5–6"
3,27,"ApCsel7"
3,28,"ApCsel8"
3,29,"ApCsel9"
3,30,"ApCsel10"
3,31,"ApCsel11"
3,32,"ApCsel12"
3,33,"ApCsel13"
3,34,"ApCsel14–15"
3,35,"ApCsel16"
3,36,"ApCsel17"
3,37,"ApCsel18"
3,38,"ApCsel19"
3,39,"ApCsel20"
3,40,"ApCsel21"
3,41,"ApCsel22"
3,42,"ApCsel23–24"
3,43,"ApCsel25"
3,44,"ApCsel26"
3,45,"ApCsel27"
3,46,"ApCsel28"
3,47,"Jn1"
3,48,"Jn2"
3,49,"Jn3"
3,50,"Jn4–5"
3,51,"Jn6"
3,52,"Jn7"
3,53,"Jn8"
3,54,"Jn9"
3,55,"Jn10"
3,56,"Jn11"
3,57,"Jn12"
3,58,"Jn13–14"
3,59,"Jn15"
3,60,"Jn16"
3,61,"Jn17"
3,62,"Jn18"
3,63,"Jn19"
3,64,"Jn20"
3,65,"Jn21"
3,66,"Zsolt1–2"
3,67,"Zsolt3"
3,68,"Zsolt4"
3,69,"Zsolt5"
3,70,"Zsolt6"
3,71,"Zsolt7"
3,72,"Zsolt8"
3,73,"Zsolt9"
3,74,"Zsolt10–11"
3,75,"Zsolt12"
3,76,"Zsolt13"
3,77,"Zsolt14"
3,78,"Zsolt15"
3,79,"Zsolt16"
3,80,"Zsolt17"
3,81,"Zsolt18"
3,82,"Zsolt19"
3,83,"Zsolt20–21"
3,84,"Zsolt22"
3,85,"Zsolt23"
3,86,"Zsolt24"
3,87,"Zsolt25"
3,88,"Zsolt26"
3,89,"Zsolt27"
3,90,"Zsolt28"
3,91,"Zsolt29–30"
3,92,"Zsolt31"
3,93,"Zsolt32"
3,94,"Zsolt33"
3,95,"Zsolt34"
3,96,"Zsolt35"
3,97,"Zsolt36"
3,98,"Zsolt37"
3,99,"Zsolt38–39"
3,100,"Zsolt40"
3,101,"Zsolt41"
3,102,"1Jn1"
3,103,"1Jn2"
3,104,"1Jn3"
3,105,"1Jn4"
3,106,"1Jn5"
3,107,"2Jn1;3Jn1"
3,108,"Gal1"
3,109,"Gal2"
3,110,"Gal3"
3,111,"Gal4"
3,112,"Gal5"
3,113,"Gal6"
3,114,"Róm1"
3,115,"Róm2–3"
3,116,"Róm4"
3,117,"Róm5"
3,118,"Róm6"
3,119,"Róm7"
3,120,"Róm8"
3,121,"Róm9"
3,122,"Róm10"
3,123,"Róm11–12"
3,124,"Róm13"
3,125,"Róm14"
3,126,"Róm15"
3,127,"Róm16"
3,128,"Ef1"
3,129,"Ef2"
3,130,"Ef3"
3,131,"Ef4–5"
3,132,"Ef6"
3,133,"Kol1"
3,134,"Kol2"
3,135,"Kol3"
3,136,"Kol4"
3,137,"Fil1"
3,138,"Fil2"
3,139,"Fil3–4"
3,140,"Zsolt42"
3,141,"Zsolt43"
3,142,"Zsolt44"
3,143,"Zsolt45"
3,144,"Zsolt46"
3,145,"Zsolt47"
3,146,"Zsolt48"
3,147,"Zsolt49–50"
3,148,"Zsolt51"
3,149,"Zsolt52"
3,150,"Zsolt53"
3,151,"Zsolt54"
3,152,"Zsolt55"
3,153,"Zsolt56"
3,154,"Zsolt57"
3,155,"Zsolt58"
3,156,"Zsolt59–60"
3,157,"Zsolt61"
3,158,"Zsolt62"
3,159,"Zsolt63"
3,160,"Zsolt64"
3,161,"Zsolt65"
3,162,"Zsolt66"
3,163,"Zsolt67"
3,164,"Zsolt68–69"
3,165,"Zsolt70"
3,166,"Zsolt71"
3,167,"Zsolt72"
3,168,"1Tesz1"
3,169,"1Tesz2"
3,170,"1Tesz3"
3,171,"1Tesz4"
3,172,"1Tesz5;2Tesz1"
3,173,"2Tesz2"
3,174,"2Tesz3"
3,175,"Filem1"
3,176,"1Kor1"
3,177,"1Kor2"
3,178,"1Kor3"
3,179,"1Kor4"
3,180,"1Kor5–6"
3,181,"1Kor7"
3,182,"1Kor8"
3,183,"1Kor9"
3,184,"1Kor10"
3,185,"1Kor11"
3,186,"1Kor12"
3,187,"1Kor13"
3,188,"1Kor14–15"
3,189,"1Kor16"
3,190,"Zsolt73"
3,191,"Zsolt74"
3,192,"Zsolt75"
3,193,"Zsolt76"
3,194,"Zsolt77"
3,195,"Zsolt78"
3,196,"Zsolt79–80"
3,197,"Zsolt81"
3,198,"Zsolt82"
3,199,"Zsolt83"
3,200,"Zsolt84"
3,201,"Zsolt85"
3,202,"Zsolt86"
3,203,"Zsolt87"
3,204,"Zsolt88–89"
3,205,"Zsolt90"
3,206,"2Kor1"
3,207,"2Kor2"
3,208,"2Kor3"
3,209,"2Kor4"
3,210,"2Kor5"
3,211,"2Kor6"
3,212,"2Kor7–8"
3,213,"2Kor9"
3,214,"2Kor10"
3,215,"2Kor11"
3,216,"2Kor12"
3,217,"2Kor13"
3,218,"1Tim1"
3,219,"1Tim2"
3,220,"1Tim3–4"
3,221,"1Tim5"
3,222,"1Tim6"
3,223,"2Tim1"
